key,group,version,title,parentItem,authors,editors,otherCreators,itemType,publicationTitle,volume,issue,pages,date,dateFreetext,series,seriesTitle,url,note,abstractNote,accessDate,seriesText,journalAbbreviation,language,doi,issn,shortTitle,archive,archiveLocation,libraryCatalog,callNumber,rights,collections,deleted,tags,metaDataItemKey,metaDataItemVersion,dateAdded,dateModified,conceptTagIds,conceptTags,references,gilesUploads,extra,hidden,metaDataNote,otherCreatorRoles
NC37Q2BV,2310918,1562,Software development & trans-disciplinary training at the interface of Digital Humanities and Computer Science,,"[{'@type': 'Person', 'name': 'Erick Peirson', 'uri': None, 'localAuthorityId': None, 'firstName': 'Erick', 'lastName': 'Peirson', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Julia Damerow', 'uri': None, 'localAuthorityId': None, 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Digital Studies//Le champ numérique,2015-2016,,,,2016-03-31,,,https://www.digitalstudies.org/article/id/7282/,,"The computational turn in the humanities has precipitated the need for sustainable software development projects that are specifically focused on humanities research problems, and the need for graduate and undergraduate training models that address the trans-disciplinary nature of computational humanities research. In this paper, we describe one approach for addressing those two challenges simultaneously: an interdisciplinary research and development team called the Digital Innovation Group (DigInG). DigInG quickly and necessarily became an experiment in trans-disciplinary education at the interface of digital humanities and computer science. Not only does DigInG play an important role in developing a computational infrastructure for d/cHPS research, it also creates an environment for hands-on training for graduate and undergraduate students in computer science, biology, and history and philosophy of science. We discuss the rationale, benefits, and challenges of DigInG since its inception. Our primary objectives are to broaden the discussion about how digital and computational humanities programs are organized, and to suggest that software development and training in the digital humanities need not be conceived as independent activities. Le tournant informatique en sciences humaines a rendu impératif le besoin de projets durables en matière de développement de logiciels, spécifiquement axés sur les problèmes de recherche en sciences humaines et le besoin de modèles de formation des étudiants de premier cycle et des diplômés, qui abordent la nature transdisciplinaire de la recherche informatique en sciences humaines. Dans cet article, nous décrivons une méthode visant à aborder ces deux défis de façon simultanée : une équipe interdisciplinaire en recherche et développement appelée Digital Innovation Group (DigInG). DigInG est devenu rapidement et nécessairement une expérience en éducation transdisciplinaire à l'interface des sciences humaines numériques et de la science informatique. Non seulement DigInG joue-t-il un rôle important dans le développement d'une infrastructure informatique pour la recherche d/cHPS, il crée aussi un environnement de formation pratique pour les étudiants de premier cycle et diplômés en sciences informatiques, en biologie et en histoire et philosophie des sciences. Nous discutons de la justification, des avantages et des défis de DigInG depuis sa création. Nos principaux objectifs sont d'élargir la discussion à propos de la façon dont les programmes numériques et informatiques sont organisés, et de suggérer que le développement de logiciels et la formation en sciences humaines numériques n'ont pas nécessairement besoin d'être conçus comme des activités indépendantes l'une de l'autre.",,,Digital Studies//Le champ numérique,,,,,,,ResearchGate,,,['SQ3CWKC4'],0,[],,0,2023-02-23T17:00:42Z,,,,,,,0,False,[]
T4WINM2X,2310918,13,Quantitative Perspectives on Fifty Years of the Journal of the History of Biology,,"[{'@type': 'Person', 'name': 'Erick Peirson', 'uri': None, 'localAuthorityId': None, 'firstName': 'Erick', 'lastName': 'Peirson', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Erin Bottino', 'uri': None, 'localAuthorityId': None, 'firstName': 'Erin', 'lastName': 'Bottino', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Julia Damerow', 'uri': None, 'localAuthorityId': None, 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 3, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of the History of Biology,50,,,,2017-11-01,,,,,"Journal of the History of Biology provides a fifty-year long record for examining the evolution of the history of biology as a scholarly discipline. In this paper, we present a new dataset and preliminary quantitative analysis of the thematic content of JHB from the perspectives of geography, organisms, and thematic fields. The geographic diversity of authors whose work appears in JHB has increased steadily since 1968, but the geographic coverage of the content of JHB articles remains strongly lopsided toward the United States, United Kingdom, and western Europe and has diversified much less dramatically over time. The taxonomic diversity of organisms discussed in JHB increased steadily between 1968 and the late 1990s but declined in later years, mirroring broader patterns of diversification previously reported in the biomedical research literature. Finally, we used a combination of topic modeling and nonlinear dimensionality reduction techniques to develop a model of multi-article fields within JHB. We found evidence for directional changes in the representation of fields on multiple scales. The diversity of JHB with regard to the representation of thematic fields has increased overall, with most of that diversification occurring in recent years. Drawing on the dataset generated in the course of this analysis, as well as web services in the emerging digital history and philosophy of science ecosystem, we have developed an interactive web platform for exploring the content of JHB, and we provide a brief overview of the platform in this article. As a whole, the data and analyses presented here provide a starting-place for further critical reflection on the evolution of the history of biology over the past half-century.",,,Journal of the History of Biology,,,,,,,ResearchGate,,,['SQ3CWKC4'],0,[],,0,2023-02-23T17:00:42Z,,,,,,,0,False,[]
8WTTC26X,2310918,1565,The Hitchhiker’s Guide to Data in the History of Science,,"[{'@type': 'Person', 'name': 'Julia Damerow', 'uri': None, 'localAuthorityId': None, 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Dirk Wintergrün', 'uri': None, 'localAuthorityId': None, 'firstName': 'Dirk', 'lastName': 'Wintergrün', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Isis,110,,513-521,,2019-09-01,,,https://www.journals.uchicago.edu/doi/full/10.1086/705497,,,,,Isis,,,,,,,ResearchGate,,,['SQ3CWKC4'],0,[],,0,2023-02-23T17:00:42Z,,,,,,,0,False,[]
VPUWXCGS,2310918,22,The diversity of experimental organisms in biomedical research may be influenced by biomedical funding,,"[{'@type': 'Person', 'name': 'Erick Peirson', 'uri': None, 'localAuthorityId': None, 'firstName': 'Erick', 'lastName': 'Peirson', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Heather Kropp', 'uri': None, 'localAuthorityId': None, 'firstName': 'Heather', 'lastName': 'Kropp', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Julia Damerow', 'uri': None, 'localAuthorityId': None, 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 3, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,BioEssays,39,,,,2017-03-30,,,,,"Contrary to concerns of some critics, we present evidence that biomedical research is not dominated by a small handful of model organisms. An exhaustive analysis of research literature suggests that the diversity of experimental organisms in biomedical research has increased substantially since 1975. There has been a longstanding worry that organism-centric funding policies can lead to biases in experimental organism choice, and thus negatively impact the direction of research and the interpretation of results. Critics have argued that a focus on model organisms has unduly constrained the diversity of experimental organisms. The availability of large electronic databases of scientific literature, combined with interest in quantitative methods among philosophers of science, presents new opportunities for data-driven investigations into organism choice in biomedical research. The diversity of organisms used in NIH-funded research may be considerably lower than in the broader biomedical sciences, and may be subject to greater constraints on organism choice.",,,BioEssays,,,,,,,ResearchGate,,,['SQ3CWKC4'],1,[],,0,2023-02-23T17:00:42Z,,,,,,,0,False,[]
XPQ753NP,2310918,23,The diversity of experimental organisms in biomedical research may be influenced by biomedical funding,,"[{'@type': 'Person', 'name': 'B. R. Erick Peirson', 'uri': None, 'localAuthorityId': None, 'firstName': 'B. R.', 'lastName': 'Erick Peirson', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Heather Kropp', 'uri': None, 'localAuthorityId': None, 'firstName': 'Heather', 'lastName': 'Kropp', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Julia Damerow', 'uri': None, 'localAuthorityId': None, 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 3, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,BioEssays,39,5,1600258,2017-01-01T00:00Z,2017,,,https://onlinelibrary.wiley.com/doi/abs/10.1002/bies.201600258,,"Contrary to concerns of some critics, we present evidence that biomedical research is not dominated by a small handful of model organisms. An exhaustive analysis of research literature suggests that the diversity of experimental organisms in biomedical research has increased substantially since 1975. There has been a longstanding worry that organism-centric funding policies can lead to biases in experimental organism choice, and thus negatively impact the direction of research and the interpretation of results. Critics have argued that a focus on model organisms has unduly constrained the diversity of experimental organisms. The availability of large electronic databases of scientific literature, combined with interest in quantitative methods among philosophers of science, presents new opportunities for data-driven investigations into organism choice in biomedical research. The diversity of organisms used in NIH-funded research may be considerably lower than in the broader biomedical sciences, and may be subject to greater constraints on organism choice.",2023-02-20T16:38:30Z,,,en,,,,,,Wiley Online Library,,,"['A73U8NXR', 'SQ3CWKC4']",1,"[{'tag': 'history of biology', 'type': 1}, {'tag': 'model organisms', 'type': 1}, {'tag': 'science policy', 'type': 1}, {'tag': 'taxonomic diversity', 'type': 1}]",,0,2023-02-20T16:38:30Z,,,,,,,0,False,[]
6X9ZB5QU,2310918,1561,Quantitative Perspectives on Fifty Years of the Journal of the History of Biology,,"[{'@type': 'Person', 'name': 'Erick Peirson', 'uri': None, 'localAuthorityId': None, 'firstName': 'Erick', 'lastName': 'Peirson', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Erin Bottino', 'uri': None, 'localAuthorityId': None, 'firstName': 'Erin', 'lastName': 'Bottino', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Julia Damerow', 'uri': None, 'localAuthorityId': None, 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 3, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,,,2017-10-30,,,https://link.springer.com/article/10.1007/s10739-017-9499-2,,,,,,,,,,,,ResearchGate,,,['SQ3CWKC4'],1,[],,0,2023-02-23T17:00:43Z,,,,,,,0,False,[]
V2QAWQ4G,2310918,1559,Entwicklung eines MDD-Tools für eine virtuelle Ausstellung,,"[{'@type': 'Person', 'name': 'Julia Damerow', 'uri': '', 'localAuthorityId': '', 'firstName': 'Julia', 'lastName': 'Damerow', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],THESIS,,,,,,2023-02-23,,,https://virtualspaces.sourceforge.net/texts/DiplomZusammenfassung.pdf,,,,,,,,,,,,ResearchGate,,,['SQ3CWKC4'],0,[],5XQ4BNB2,200,2023-02-23T17:00:43Z,,[],[],[],[],,0,False,[]
8GCTQ3XH,2310918,1604,‪COVID-19 heralds a new epistemology of science for the public good‬,,"[{'@type': 'Person', 'name': ' LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': '', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'P Schlosser', 'uri': None, 'localAuthorityId': None, 'firstName': 'P', 'lastName': 'Schlosser', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'J Renn', 'uri': None, 'localAuthorityId': None, 'firstName': 'J', 'lastName': 'Renn', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,43,2,,,16 April 2021,,,https://philpapers.org/rec/LAUCHA,,"‪MD Laubichler, P Schlosser, J Renn, F Russo, G Steiner, E Schernhammer, C Jaeger, G Caniglia‬, ‪History and Philosophy of the Life Sciences, 2021‬",2023-02-23T17:04:48Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:49Z,,,,,,,0,False,[]
DE5IHPGZ,2310918,1494,How molecular is molecular developmental biology? A reply to Alex Rosenberg's reductionism redux: computing the embryo,,"[{'@type': 'Person', 'name': 'Günter P. Wagner', 'uri': '', 'localAuthorityId': '', 'firstName': 'Günter P.', 'lastName': 'Wagner', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': '', 'localAuthorityId': '', 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],JOURNAL_ARTICLE,Biology and Philosophy,16,,53–68,2001-01-01T00:00Z,2001,,,https://link.springer.com/article/10.1023/A:1006750126784,,,,,,,,,How molecular is molecular developmental biology?,,,Google Scholar,,,['A73U8NXR'],0,[],59MGNWE7,1495,2023-02-23T17:13:55Z,,[],[],[],[],,0,False,[]
TPC3357E,2310918,1424,‪Selection: Units and Levels in Developing Systems‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': '', 'localAuthorityId': '', 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],JOURNAL_ARTICLE,Harvard University Press,,,332,2003-01-01T00:00Z,01/01/2003,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:nrtMV_XWKgEC,,,2023-02-23T17:15:37Z,,,,,,‪Selection,,,,,,['A73U8NXR'],0,[],PTSPAI82,1425,2023-02-23T17:14:17Z,,[],[],[],[],,0,False,[]
SAWK8M5I,2310918,979,‪Temporal and multi-source fusion for detection of innovation in collaboration networks‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],CONFERENCE_PAPER,,,,659-665,,2015/7/6,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:ye4kPcJQO24C,,"‪BA Miller, MS Beard, MD Laubichler, NT Bliss‬, ‪2015 18th International Conference on Information Fusion (Fusion), 2015‬ - ‪Cited by 3‬",2023-02-23T16:59:33Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:18Z,,,,,,,0,False,[]
G99PN2GB,2310918,818,‪The regulatory genome: Eric Davidson at 70‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,29,9,,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:L8Ckcad2t8MC,,"‪MD Laubichler‬, ‪Bioessays, 2007‬ - ‪Cited by 2‬",2023-02-23T17:09:05Z,,,,,,‪The regulatory genome,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:40Z,,,,,,,0,False,[]
WUHVDD5J,2310918,1595,Boveri's long experiment: sea urchin merogones and the establishment of the role of nuclear chromosomes in development,,"[{'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Eric H. Davidson', 'uri': None, 'localAuthorityId': None, 'firstName': 'Eric H.', 'lastName': 'Davidson', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Developmental biology,314,1,1–11,2008-01-01T00:00Z,2008,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2247478/,,,,,,,,,Boveri's long experiment,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:29Z,,,,,,,0,False,[]
